cust_no	gen_cd	age	mclf_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22to5
9990022193343	F	20	에스프레소 베리에이션	46.0	0.0	8.0	24.0	21.0	8.0	1.0	0.0
9990022193343	F	20	음료	8.0	0.0	8.0	24.0	21.0	8.0	1.0	0.0
9990022193343	F	20	티 베리에이션	8.0	0.0	8.0	24.0	21.0	8.0	1.0	0.0
9990006274815	F	50	에스프레소 베리에이션	87.0	0.0	4.0	58.0	11.0	10.0	23.0	0.0
9990006274815	F	50	음료	6.0	0.0	4.0	58.0	11.0	10.0	23.0	0.0
9990006274815	F	50	티 베리에이션	13.0	0.0	4.0	58.0	11.0	10.0	23.0	0.0
9990022238897	F	40	에스프레소 베리에이션	178.0	17.0	81.0	44.0	48.0	26.0	19.0	0.0
9990022238897	F	40	음료	29.0	17.0	81.0	44.0	48.0	26.0	19.0	0.0
9990022238897	F	40	티 베리에이션	28.0	17.0	81.0	44.0	48.0	26.0	19.0	0.0
1000000141978	F	50	에스프레소 베리에이션	22.0	0.0	0.0	33.0	1.0	3.0	0.0	0.0
1000000141978	F	50	음료	12.0	0.0	0.0	33.0	1.0	3.0	0.0	0.0
1000000141978	F	50	티 베리에이션	3.0	0.0	0.0	33.0	1.0	3.0	0.0	0.0
1000000632581	F	20	에스프레소 베리에이션	21.0	0.0	1.0	16.0	5.0	0.0	1.0	0.0
1000000632581	F	20	티 베리에이션	2.0	0.0	1.0	16.0	5.0	0.0	1.0	0.0
9990002542661	F	30	에스프레소 베리에이션	80.0	0.0	7.0	25.0	24.0	19.0	12.0	0.0
9990002542661	F	30	음료	2.0	0.0	7.0	25.0	24.0	19.0	12.0	0.0
9990002542661	F	30	티 베리에이션	5.0	0.0	7.0	25.0	24.0	19.0	12.0	0.0
9990025391784	M	20	에스프레소 베리에이션	9.0	0.0	5.0	3.0	5.0	1.0	2.0	0.0
9990025391784	M	20	음료	1.0	0.0	5.0	3.0	5.0	1.0	2.0	0.0
9990025391784	M	20	티 베리에이션	6.0	0.0	5.0	3.0	5.0	1.0	2.0	0.0
1000000799326	F	40	에스프레소 베리에이션	16.0	0.0	6.0	1.0	6.0	0.0	7.0	0.0
1000000799326	F	40	음료	4.0	0.0	6.0	1.0	6.0	0.0	7.0	0.0
9990002726414	F	20	에스프레소 베리에이션	19.0	0.0	0.0	9.0	12.0	4.0	0.0	0.0
9990002726414	F	20	음료	5.0	0.0	0.0	9.0	12.0	4.0	0.0	0.0
9990002726414	F	20	티 베리에이션	1.0	0.0	0.0	9.0	12.0	4.0	0.0	0.0
1000000641446	M	40	에스프레소 베리에이션	26.0	0.0	15.0	6.0	9.0	0.0	0.0	0.0
1000000641446	M	40	음료	1.0	0.0	15.0	6.0	9.0	0.0	0.0	0.0
1000000641446	M	40	티 베리에이션	3.0	0.0	15.0	6.0	9.0	0.0	0.0	0.0
1000001258730	F	40	에스프레소 베리에이션	155.0	0.0	109.0	46.0	24.0	7.0	0.0	0.0
1000001258730	F	40	음료	18.0	0.0	109.0	46.0	24.0	7.0	0.0	0.0
1000001258730	F	40	티 베리에이션	13.0	0.0	109.0	46.0	24.0	7.0	0.0	0.0
9990009864428	F	40	에스프레소 베리에이션	15.0	0.0	0.0	23.0	4.0	0.0	0.0	0.0
9990009864428	F	40	음료	10.0	0.0	0.0	23.0	4.0	0.0	0.0	0.0
9990009864428	F	40	티 베리에이션	2.0	0.0	0.0	23.0	4.0	0.0	0.0	0.0
9990013462578	F	30	에스프레소 베리에이션	27.0	0.0	2.0	5.0	13.0	11.0	10.0	0.0
9990013462578	F	30	티 베리에이션	14.0	0.0	2.0	5.0	13.0	11.0	10.0	0.0
1000001324396	F	20	에스프레소 베리에이션	11.0	0.0	0.0	8.0	1.0	13.0	7.0	0.0
1000001324396	F	20	음료	16.0	0.0	0.0	8.0	1.0	13.0	7.0	0.0
1000001324396	F	20	티 베리에이션	2.0	0.0	0.0	8.0	1.0	13.0	7.0	0.0
9990000119885	F	40	에스프레소 베리에이션	20.0	3.0	1.0	11.0	7.0	5.0	2.0	0.0
9990000119885	F	40	음료	4.0	3.0	1.0	11.0	7.0	5.0	2.0	0.0
9990000119885	F	40	티 베리에이션	5.0	3.0	1.0	11.0	7.0	5.0	2.0	0.0
9990004135524	F	40	에스프레소 베리에이션	23.0	0.0	9.0	13.0	7.0	0.0	0.0	0.0
9990004135524	F	40	음료	1.0	0.0	9.0	13.0	7.0	0.0	0.0	0.0
9990004135524	F	40	티 베리에이션	5.0	0.0	9.0	13.0	7.0	0.0	0.0	0.0
1000001149446	M	40	에스프레소 베리에이션	106.0	0.0	89.0	29.0	20.0	20.0	5.0	0.0
1000001149446	M	40	음료	29.0	0.0	89.0	29.0	20.0	20.0	5.0	0.0
1000001149446	M	40	티 베리에이션	28.0	0.0	89.0	29.0	20.0	20.0	5.0	0.0
9990000990553	M	30	에스프레소 베리에이션	44.0	0.0	13.0	31.0	17.0	18.0	6.0	0.0
9990000990553	M	30	음료	30.0	0.0	13.0	31.0	17.0	18.0	6.0	0.0
9990000990553	M	30	티 베리에이션	11.0	0.0	13.0	31.0	17.0	18.0	6.0	0.0
9990000505338	M	30	에스프레소 베리에이션	34.0	2.0	12.0	11.0	8.0	6.0	0.0	0.0
9990000505338	M	30	음료	1.0	2.0	12.0	11.0	8.0	6.0	0.0	0.0
9990000505338	M	30	티 베리에이션	4.0	2.0	12.0	11.0	8.0	6.0	0.0	0.0
9990002977208	F	30	에스프레소 베리에이션	118.0	0.0	25.0	31.0	28.0	13.0	23.0	3.0
9990002977208	F	30	음료	4.0	0.0	25.0	31.0	28.0	13.0	23.0	3.0
9990002977208	F	30	티 베리에이션	1.0	0.0	25.0	31.0	28.0	13.0	23.0	3.0
9990003600730	M	40	에스프레소 베리에이션	58.0	0.0	5.0	15.0	25.0	9.0	15.0	0.0
9990003600730	M	40	음료	11.0	0.0	5.0	15.0	25.0	9.0	15.0	0.0
1000000587470	M	50	에스프레소 베리에이션	5.0	0.0	3.0	2.0	3.0	18.0	11.0	0.0
1000000587470	M	50	음료	31.0	0.0	3.0	2.0	3.0	18.0	11.0	0.0
1000000587470	M	50	티 베리에이션	1.0	0.0	3.0	2.0	3.0	18.0	11.0	0.0
9990006546286	F	50	에스프레소 베리에이션	131.0	0.0	34.0	18.0	78.0	7.0	2.0	0.0
9990006546286	F	50	음료	4.0	0.0	34.0	18.0	78.0	7.0	2.0	0.0
9990006546286	F	50	티 베리에이션	4.0	0.0	34.0	18.0	78.0	7.0	2.0	0.0
1000000054892	F	30	에스프레소 베리에이션	35.0	0.0	0.0	15.0	58.0	2.0	1.0	0.0
1000000054892	F	30	음료	32.0	0.0	0.0	15.0	58.0	2.0	1.0	0.0
1000000054892	F	30	티 베리에이션	9.0	0.0	0.0	15.0	58.0	2.0	1.0	0.0
1000000768376	M	30	에스프레소 베리에이션	20.0	0.0	1.0	5.0	15.0	2.0	0.0	0.0
1000000768376	M	30	음료	2.0	0.0	1.0	5.0	15.0	2.0	0.0	0.0
1000000768376	M	30	티 베리에이션	1.0	0.0	1.0	5.0	15.0	2.0	0.0	0.0
9990002274750	M	40	에스프레소 베리에이션	74.0	0.0	29.0	47.0	20.0	1.0	0.0	0.0
9990002274750	M	40	음료	21.0	0.0	29.0	47.0	20.0	1.0	0.0	0.0
9990002274750	M	40	티 베리에이션	2.0	0.0	29.0	47.0	20.0	1.0	0.0	0.0
1000000236264	M	40	에스프레소 베리에이션	466.0	0.0	18.0	349.0	223.0	33.0	7.0	0.0
1000000236264	M	40	음료	156.0	0.0	18.0	349.0	223.0	33.0	7.0	0.0
1000000236264	M	40	티 베리에이션	8.0	0.0	18.0	349.0	223.0	33.0	7.0	0.0
9990029056288	F	20	에스프레소 베리에이션	10.0	0.0	2.0	5.0	1.0	19.0	19.0	0.0
9990029056288	F	20	음료	13.0	0.0	2.0	5.0	1.0	19.0	19.0	0.0
9990029056288	F	20	티 베리에이션	23.0	0.0	2.0	5.0	1.0	19.0	19.0	0.0
1000000054806	F	20	에스프레소 베리에이션	15.0	0.0	3.0	12.0	0.0	0.0	0.0	0.0
1000001527273	F	50	에스프레소 베리에이션	41.0	0.0	11.0	14.0	18.0	16.0	0.0	0.0
1000001527273	F	50	음료	8.0	0.0	11.0	14.0	18.0	16.0	0.0	0.0
1000001527273	F	50	티 베리에이션	10.0	0.0	11.0	14.0	18.0	16.0	0.0	0.0
9990003646730	F	30	에스프레소 베리에이션	5.0	0.0	0.0	6.0	2.0	0.0	15.0	0.0
9990003646730	F	30	음료	10.0	0.0	0.0	6.0	2.0	0.0	15.0	0.0
9990003646730	F	30	티 베리에이션	8.0	0.0	0.0	6.0	2.0	0.0	15.0	0.0
9990000701636	M	60	에스프레소 베리에이션	52.0	0.0	13.0	25.0	17.0	3.0	2.0	0.0
9990000701636	M	60	음료	4.0	0.0	13.0	25.0	17.0	3.0	2.0	0.0
9990000701636	M	60	티 베리에이션	4.0	0.0	13.0	25.0	17.0	3.0	2.0	0.0
1000000719114	F	50	에스프레소 베리에이션	16.0	0.0	1.0	4.0	8.0	17.0	0.0	0.0
1000000719114	F	50	음료	7.0	0.0	1.0	4.0	8.0	17.0	0.0	0.0
1000000719114	F	50	티 베리에이션	7.0	0.0	1.0	4.0	8.0	17.0	0.0	0.0
9990000216609	F	30	에스프레소 베리에이션	1.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0
9990000216609	F	30	음료	10.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0
9990000216609	F	30	티 베리에이션	1.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0
1000000118030	M	50	에스프레소 베리에이션	64.0	0.0	45.0	50.0	6.0	0.0	0.0	0.0
1000000118030	M	50	음료	5.0	0.0	45.0	50.0	6.0	0.0	0.0	0.0
1000000118030	M	50	티 베리에이션	32.0	0.0	45.0	50.0	6.0	0.0	0.0	0.0
1000000154597	F	20	에스프레소 베리에이션	37.0	0.0	1.0	2.0	21.0	19.0	3.0	1.0
1000000154597	F	20	음료	8.0	0.0	1.0	2.0	21.0	19.0	3.0	1.0
1000000154597	F	20	티 베리에이션	2.0	0.0	1.0	2.0	21.0	19.0	3.0	1.0
1000000193914	M	20	에스프레소 베리에이션	31.0	0.0	1.0	1.0	18.0	24.0	1.0	0.0
1000000193914	M	20	음료	14.0	0.0	1.0	1.0	18.0	24.0	1.0	0.0
9990023145489	M	60	에스프레소 베리에이션	70.0	0.0	5.0	23.0	42.0	3.0	0.0	0.0
9990023145489	M	60	음료	1.0	0.0	5.0	23.0	42.0	3.0	0.0	0.0
9990023145489	M	60	티 베리에이션	2.0	0.0	5.0	23.0	42.0	3.0	0.0	0.0
9990009199545	F	20	에스프레소 베리에이션	13.0	0.0	0.0	18.0	8.0	7.0	0.0	0.0
9990009199545	F	20	음료	10.0	0.0	0.0	18.0	8.0	7.0	0.0	0.0
9990009199545	F	20	티 베리에이션	10.0	0.0	0.0	18.0	8.0	7.0	0.0	0.0
9990000685845	M	30	에스프레소 베리에이션	40.0	0.0	2.0	15.0	21.0	9.0	2.0	0.0
9990000685845	M	30	음료	3.0	0.0	2.0	15.0	21.0	9.0	2.0	0.0
9990000685845	M	30	티 베리에이션	6.0	0.0	2.0	15.0	21.0	9.0	2.0	0.0
9990009592474	F	40	에스프레소 베리에이션	104.0	0.0	9.0	25.0	43.0	20.0	11.0	1.0
9990009592474	F	40	음료	3.0	0.0	9.0	25.0	43.0	20.0	11.0	1.0
9990009592474	F	40	티 베리에이션	2.0	0.0	9.0	25.0	43.0	20.0	11.0	1.0
9990005763515	M	40	에스프레소 베리에이션	45.0	0.0	24.0	18.0	0.0	3.0	0.0	0.0
1000000320540	M	30	에스프레소 베리에이션	76.0	0.0	66.0	14.0	13.0	0.0	0.0	0.0
1000000320540	M	30	음료	13.0	0.0	66.0	14.0	13.0	0.0	0.0	0.0
1000000320540	M	30	티 베리에이션	4.0	0.0	66.0	14.0	13.0	0.0	0.0	0.0
9990023621778	F	20	에스프레소 베리에이션	46.0	0.0	1.0	35.0	10.0	8.0	9.0	0.0
9990023621778	F	20	음료	14.0	0.0	1.0	35.0	10.0	8.0	9.0	0.0
9990023621778	F	20	티 베리에이션	3.0	0.0	1.0	35.0	10.0	8.0	9.0	0.0
9990000020865	F	30	에스프레소 베리에이션	13.0	0.0	1.0	0.0	0.0	32.0	0.0	0.0
9990000020865	F	30	음료	10.0	0.0	1.0	0.0	0.0	32.0	0.0	0.0
9990000020865	F	30	티 베리에이션	10.0	0.0	1.0	0.0	0.0	32.0	0.0	0.0
9990001871131	F	30	에스프레소 베리에이션	102.0	0.0	134.0	16.0	2.0	0.0	0.0	0.0
9990001871131	F	30	음료	21.0	0.0	134.0	16.0	2.0	0.0	0.0	0.0
9990001871131	F	30	티 베리에이션	29.0	0.0	134.0	16.0	2.0	0.0	0.0	0.0
9990003037616	F	30	에스프레소 베리에이션	241.0	6.0	142.0	134.0	28.0	1.0	0.0	0.0
9990003037616	F	30	음료	35.0	6.0	142.0	134.0	28.0	1.0	0.0	0.0
9990003037616	F	30	티 베리에이션	35.0	6.0	142.0	134.0	28.0	1.0	0.0	0.0
9990007812548	F	30	에스프레소 베리에이션	37.0	0.0	4.0	17.0	10.0	7.0	0.0	0.0
9990007812548	F	30	티 베리에이션	1.0	0.0	4.0	17.0	10.0	7.0	0.0	0.0
9990020322000	F	20	에스프레소 베리에이션	14.0	0.0	3.0	6.0	0.0	2.0	4.0	0.0
9990020322000	F	20	음료	1.0	0.0	3.0	6.0	0.0	2.0	4.0	0.0
9990002639233	F	40	에스프레소 베리에이션	273.0	0.0	105.0	140.0	17.0	16.0	8.0	0.0
9990002639233	F	40	음료	11.0	0.0	105.0	140.0	17.0	16.0	8.0	0.0
9990002639233	F	40	티 베리에이션	2.0	0.0	105.0	140.0	17.0	16.0	8.0	0.0
9990020211537	M	30	에스프레소 베리에이션	45.0	0.0	20.0	28.0	13.0	12.0	0.0	0.0
9990020211537	M	30	음료	15.0	0.0	20.0	28.0	13.0	12.0	0.0	0.0
9990020211537	M	30	티 베리에이션	13.0	0.0	20.0	28.0	13.0	12.0	0.0	0.0
1000000139077	F	20	에스프레소 베리에이션	8.0	0.0	0.0	2.0	13.0	10.0	3.0	0.0
1000000139077	F	20	음료	18.0	0.0	0.0	2.0	13.0	10.0	3.0	0.0
1000000139077	F	20	티 베리에이션	2.0	0.0	0.0	2.0	13.0	10.0	3.0	0.0
9990016001084	F	50	에스프레소 베리에이션	26.0	0.0	0.0	7.0	24.0	5.0	0.0	0.0
9990016001084	F	50	음료	6.0	0.0	0.0	7.0	24.0	5.0	0.0	0.0
9990016001084	F	50	티 베리에이션	4.0	0.0	0.0	7.0	24.0	5.0	0.0	0.0
9990019539130	F	20	에스프레소 베리에이션	46.0	0.0	3.0	17.0	30.0	3.0	0.0	0.0
9990019539130	F	20	음료	6.0	0.0	3.0	17.0	30.0	3.0	0.0	0.0
9990019539130	F	20	티 베리에이션	1.0	0.0	3.0	17.0	30.0	3.0	0.0	0.0
1000000175598	F	20	에스프레소 베리에이션	22.0	0.0	1.0	11.0	5.0	3.0	4.0	1.0
1000000175598	F	20	음료	3.0	0.0	1.0	11.0	5.0	3.0	4.0	1.0
9990007318742	F	50	에스프레소 베리에이션	151.0	0.0	19.0	229.0	9.0	4.0	0.0	0.0
9990007318742	F	50	음료	14.0	0.0	19.0	229.0	9.0	4.0	0.0	0.0
9990007318742	F	50	티 베리에이션	96.0	0.0	19.0	229.0	9.0	4.0	0.0	0.0
1000000149814	F	40	에스프레소 베리에이션	41.0	0.0	49.0	29.0	12.0	0.0	0.0	0.0
1000000149814	F	40	음료	35.0	0.0	49.0	29.0	12.0	0.0	0.0	0.0
1000000149814	F	40	티 베리에이션	14.0	0.0	49.0	29.0	12.0	0.0	0.0	0.0
1000000290131	F	20	에스프레소 베리에이션	24.0	0.0	2.0	10.0	14.0	15.0	6.0	8.0
1000000290131	F	20	음료	29.0	0.0	2.0	10.0	14.0	15.0	6.0	8.0
1000000290131	F	20	티 베리에이션	2.0	0.0	2.0	10.0	14.0	15.0	6.0	8.0
9990000043630	F	40	에스프레소 베리에이션	211.0	0.0	139.0	61.0	28.0	2.0	2.0	0.0
9990000043630	F	40	음료	4.0	0.0	139.0	61.0	28.0	2.0	2.0	0.0
9990000043630	F	40	티 베리에이션	17.0	0.0	139.0	61.0	28.0	2.0	2.0	0.0
9990014050883	F	20	에스프레소 베리에이션	79.0	0.0	30.0	24.0	30.0	17.0	15.0	0.0
9990014050883	F	20	음료	27.0	0.0	30.0	24.0	30.0	17.0	15.0	0.0
9990014050883	F	20	티 베리에이션	10.0	0.0	30.0	24.0	30.0	17.0	15.0	0.0
9990000791413	M	50	에스프레소 베리에이션	68.0	0.0	2.0	2.0	9.0	35.0	25.0	0.0
9990000791413	M	50	음료	5.0	0.0	2.0	2.0	9.0	35.0	25.0	0.0
9990002573583	F	40	에스프레소 베리에이션	27.0	0.0	8.0	11.0	11.0	2.0	2.0	0.0
9990002573583	F	40	음료	4.0	0.0	8.0	11.0	11.0	2.0	2.0	0.0
9990002573583	F	40	티 베리에이션	3.0	0.0	8.0	11.0	11.0	2.0	2.0	0.0
9990009400560	F	30	에스프레소 베리에이션	10.0	0.0	1.0	6.0	0.0	2.0	1.0	0.0
9990018762352	F	20	에스프레소 베리에이션	63.0	0.0	35.0	30.0	18.0	7.0	0.0	0.0
9990018762352	F	20	음료	5.0	0.0	35.0	30.0	18.0	7.0	0.0	0.0
9990018762352	F	20	티 베리에이션	22.0	0.0	35.0	30.0	18.0	7.0	0.0	0.0
9990001166574	F	50	에스프레소 베리에이션	38.0	0.0	4.0	22.0	9.0	5.0	1.0	0.0
9990001166574	F	50	음료	3.0	0.0	4.0	22.0	9.0	5.0	1.0	0.0
1000000072197	F	20	에스프레소 베리에이션	8.0	0.0	1.0	10.0	26.0	7.0	0.0	0.0
1000000072197	F	20	음료	22.0	0.0	1.0	10.0	26.0	7.0	0.0	0.0
1000000072197	F	20	티 베리에이션	14.0	0.0	1.0	10.0	26.0	7.0	0.0	0.0
9990013187814	M	40	에스프레소 베리에이션	95.0	2.0	26.0	54.0	5.0	16.0	0.0	0.0
9990013187814	M	40	음료	7.0	2.0	26.0	54.0	5.0	16.0	0.0	0.0
9990013187814	M	40	티 베리에이션	1.0	2.0	26.0	54.0	5.0	16.0	0.0	0.0
9990008895096	M	20	에스프레소 베리에이션	15.0	0.0	0.0	11.0	7.0	6.0	0.0	1.0
9990008895096	M	20	음료	5.0	0.0	0.0	11.0	7.0	6.0	0.0	1.0
9990008895096	M	20	티 베리에이션	5.0	0.0	0.0	11.0	7.0	6.0	0.0	1.0
1000000215900	F	30	에스프레소 베리에이션	57.0	0.0	33.0	6.0	15.0	4.0	0.0	0.0
1000000215900	F	30	티 베리에이션	1.0	0.0	33.0	6.0	15.0	4.0	0.0	0.0
9990001743446	F	40	에스프레소 베리에이션	46.0	0.0	28.0	22.0	8.0	2.0	0.0	0.0
9990001743446	F	40	음료	14.0	0.0	28.0	22.0	8.0	2.0	0.0	0.0
1000000777068	M	30	에스프레소 베리에이션	372.0	0.0	118.0	308.0	30.0	21.0	7.0	0.0
1000000777068	M	30	음료	53.0	0.0	118.0	308.0	30.0	21.0	7.0	0.0
1000000777068	M	30	티 베리에이션	59.0	0.0	118.0	308.0	30.0	21.0	7.0	0.0
9990014214262	F	20	에스프레소 베리에이션	5.0	0.0	1.0	12.0	25.0	10.0	1.0	0.0
9990014214262	F	20	음료	44.0	0.0	1.0	12.0	25.0	10.0	1.0	0.0
1000000792944	F	40	에스프레소 베리에이션	31.0	0.0	0.0	6.0	18.0	17.0	2.0	0.0
1000000792944	F	40	음료	12.0	0.0	0.0	6.0	18.0	17.0	2.0	0.0
1000000460075	M	50	에스프레소 베리에이션	28.0	0.0	15.0	10.0	2.0	1.0	0.0	0.0
9990008322197	F	40	에스프레소 베리에이션	17.0	0.0	0.0	10.0	3.0	8.0	14.0	0.0
9990008322197	F	40	음료	9.0	0.0	0.0	10.0	3.0	8.0	14.0	0.0
9990008322197	F	40	티 베리에이션	9.0	0.0	0.0	10.0	3.0	8.0	14.0	0.0
1000001791595	F	30	에스프레소 베리에이션	79.0	0.0	57.0	14.0	15.0	4.0	3.0	0.0
1000001791595	F	30	음료	11.0	0.0	57.0	14.0	15.0	4.0	3.0	0.0
1000001791595	F	30	티 베리에이션	3.0	0.0	57.0	14.0	15.0	4.0	3.0	0.0
9990001947960	F	40	에스프레소 베리에이션	20.0	0.0	8.0	7.0	12.0	2.0	11.0	0.0
9990001947960	F	40	음료	14.0	0.0	8.0	7.0	12.0	2.0	11.0	0.0
9990001947960	F	40	티 베리에이션	6.0	0.0	8.0	7.0	12.0	2.0	11.0	0.0
1000001545752	F	20	에스프레소 베리에이션	77.0	0.0	0.0	97.0	13.0	2.0	3.0	1.0
1000001545752	F	20	음료	38.0	0.0	0.0	97.0	13.0	2.0	3.0	1.0
1000001545752	F	20	티 베리에이션	1.0	0.0	0.0	97.0	13.0	2.0	3.0	1.0
1000000885728	F	50	에스프레소 베리에이션	99.0	0.0	32.0	23.0	22.0	22.0	5.0	0.0
1000000885728	F	50	음료	4.0	0.0	32.0	23.0	22.0	22.0	5.0	0.0
1000000885728	F	50	티 베리에이션	1.0	0.0	32.0	23.0	22.0	22.0	5.0	0.0
1000000607881	F	30	에스프레소 베리에이션	30.0	0.0	5.0	20.0	13.0	7.0	0.0	0.0
1000000607881	F	30	음료	12.0	0.0	5.0	20.0	13.0	7.0	0.0	0.0
1000000607881	F	30	티 베리에이션	3.0	0.0	5.0	20.0	13.0	7.0	0.0	0.0
1000000797330	M	40	에스프레소 베리에이션	20.0	0.0	9.0	19.0	0.0	0.0	0.0	0.0
1000000797330	M	40	음료	3.0	0.0	9.0	19.0	0.0	0.0	0.0	0.0
1000000797330	M	40	티 베리에이션	5.0	0.0	9.0	19.0	0.0	0.0	0.0	0.0
1000001224226	F	20	에스프레소 베리에이션	54.0	0.0	7.0	62.0	2.0	2.0	4.0	0.0
1000001224226	F	20	음료	7.0	0.0	7.0	62.0	2.0	2.0	4.0	0.0
1000001224226	F	20	티 베리에이션	16.0	0.0	7.0	62.0	2.0	2.0	4.0	0.0
9990003536987	F	20	에스프레소 베리에이션	27.0	0.0	0.0	5.0	5.0	21.0	6.0	2.0
9990003536987	F	20	음료	9.0	0.0	0.0	5.0	5.0	21.0	6.0	2.0
9990003536987	F	20	티 베리에이션	3.0	0.0	0.0	5.0	5.0	21.0	6.0	2.0
9990001573742	F	40	에스프레소 베리에이션	230.0	0.0	136.0	28.0	40.0	22.0	8.0	1.0
9990001573742	F	40	음료	2.0	0.0	136.0	28.0	40.0	22.0	8.0	1.0
9990001573742	F	40	티 베리에이션	3.0	0.0	136.0	28.0	40.0	22.0	8.0	1.0
1000000603814	M	30	에스프레소 베리에이션	20.0	0.0	2.0	0.0	6.0	8.0	4.0	0.0
9990002040115	F	20	에스프레소 베리에이션	123.0	0.0	113.0	41.0	1.0	5.0	0.0	1.0
9990002040115	F	20	음료	15.0	0.0	113.0	41.0	1.0	5.0	0.0	1.0
9990002040115	F	20	티 베리에이션	23.0	0.0	113.0	41.0	1.0	5.0	0.0	1.0
9990017221535	M	20	에스프레소 베리에이션	54.0	0.0	14.0	20.0	23.0	12.0	0.0	0.0
9990017221535	M	20	음료	10.0	0.0	14.0	20.0	23.0	12.0	0.0	0.0
9990017221535	M	20	티 베리에이션	5.0	0.0	14.0	20.0	23.0	12.0	0.0	0.0
1000000039395	F	30	에스프레소 베리에이션	52.0	0.0	0.0	13.0	5.0	26.0	23.0	0.0
1000000039395	F	30	음료	11.0	0.0	0.0	13.0	5.0	26.0	23.0	0.0
1000000039395	F	30	티 베리에이션	4.0	0.0	0.0	13.0	5.0	26.0	23.0	0.0
1000000174396	F	40	에스프레소 베리에이션	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
1000001143725	F	40	에스프레소 베리에이션	132.0	0.0	98.0	5.0	15.0	7.0	7.0	0.0
9990005660378	F	30	에스프레소 베리에이션	21.0	0.0	6.0	8.0	4.0	5.0	0.0	0.0
9990005660378	F	30	티 베리에이션	2.0	0.0	6.0	8.0	4.0	5.0	0.0	0.0
9990026452598	F	50	에스프레소 베리에이션	41.0	0.0	1.0	21.0	23.0	10.0	6.0	0.0
9990026452598	F	50	음료	19.0	0.0	1.0	21.0	23.0	10.0	6.0	0.0
9990026452598	F	50	티 베리에이션	1.0	0.0	1.0	21.0	23.0	10.0	6.0	0.0
9990008352005	F	20	에스프레소 베리에이션	5.0	0.0	1.0	7.0	9.0	2.0	2.0	0.0
9990008352005	F	20	음료	14.0	0.0	1.0	7.0	9.0	2.0	2.0	0.0
9990008352005	F	20	티 베리에이션	2.0	0.0	1.0	7.0	9.0	2.0	2.0	0.0
9990009691024	F	40	에스프레소 베리에이션	45.0	0.0	24.0	13.0	9.0	0.0	0.0	0.0
9990009691024	F	40	티 베리에이션	1.0	0.0	24.0	13.0	9.0	0.0	0.0	0.0
9990005791255	M	30	에스프레소 베리에이션	80.0	3.0	21.0	36.0	31.0	7.0	0.0	0.0
9990005791255	M	30	음료	17.0	3.0	21.0	36.0	31.0	7.0	0.0	0.0
9990005791255	M	30	티 베리에이션	1.0	3.0	21.0	36.0	31.0	7.0	0.0	0.0
9990006561376	F	40	에스프레소 베리에이션	103.0	0.0	12.0	17.0	11.0	57.0	9.0	0.0
9990006561376	F	40	음료	3.0	0.0	12.0	17.0	11.0	57.0	9.0	0.0
9990010522426	F	30	에스프레소 베리에이션	153.0	1.0	112.0	32.0	10.0	2.0	0.0	0.0
9990010522426	F	30	음료	4.0	1.0	112.0	32.0	10.0	2.0	0.0	0.0
9990000026396	F	40	에스프레소 베리에이션	35.0	1.0	22.0	11.0	13.0	8.0	0.0	0.0
9990000026396	F	40	음료	12.0	1.0	22.0	11.0	13.0	8.0	0.0	0.0
9990000026396	F	40	티 베리에이션	8.0	1.0	22.0	11.0	13.0	8.0	0.0	0.0
1000000508157	M	30	에스프레소 베리에이션	159.0	0.0	36.0	110.0	10.0	4.0	0.0	0.0
1000000508157	M	30	음료	1.0	0.0	36.0	110.0	10.0	4.0	0.0	0.0
9990005020843	F	30	에스프레소 베리에이션	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
9990005020843	F	30	티 베리에이션	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
9990020201386	F	40	에스프레소 베리에이션	14.0	0.0	0.0	17.0	4.0	0.0	0.0	0.0
9990020201386	F	40	음료	2.0	0.0	0.0	17.0	4.0	0.0	0.0	0.0
9990020201386	F	40	티 베리에이션	5.0	0.0	0.0	17.0	4.0	0.0	0.0	0.0
9990002771542	F	50	에스프레소 베리에이션	80.0	0.0	16.0	37.0	27.0	11.0	1.0	0.0
9990002771542	F	50	음료	2.0	0.0	16.0	37.0	27.0	11.0	1.0	0.0
9990002771542	F	50	티 베리에이션	10.0	0.0	16.0	37.0	27.0	11.0	1.0	0.0
9990017397146	F	30	에스프레소 베리에이션	51.0	0.0	2.0	34.0	51.0	20.0	2.0	0.0
9990017397146	F	30	음료	58.0	0.0	2.0	34.0	51.0	20.0	2.0	0.0
1000000049453	F	30	에스프레소 베리에이션	38.0	0.0	8.0	22.0	16.0	47.0	10.0	0.0
1000000049453	F	30	음료	34.0	0.0	8.0	22.0	16.0	47.0	10.0	0.0
1000000049453	F	30	티 베리에이션	31.0	0.0	8.0	22.0	16.0	47.0	10.0	0.0
1000000360050	F	20	에스프레소 베리에이션	32.0	0.0	2.0	8.0	18.0	10.0	0.0	0.0
1000000360050	F	20	음료	4.0	0.0	2.0	8.0	18.0	10.0	0.0	0.0
